match_id,date,home_id,away_id,team_id,player_id,player_name,time,x,y,goalMouthY,goalMouthZ,shot_type,is_big_chance,is_from_corner,is_open_play,is_counter,is_set_piece,is_freekick,is_penalty,is_six_yard_box,is_penalty_area,is_shot_obox,is_own_goal,is_goal
1285116,20190202,Tottenham,Newcastle United,Tottenham,91909,Son Heung-Min,576,88.3,72.3,,,1,0,0,1,0,0,0,0,0,1,0,0,0
1285116,20190202,Tottenham,Newcastle United,Tottenham,92508,Lucas Moura,964,91.9,50.6,63.0,9.7,2,1,0,0,0,1,0,0,0,1,0,0,0
1285116,20190202,Tottenham,Newcastle United,Tottenham,69344,Christian Eriksen,1162,73.9,36.0,,,1,0,0,1,0,0,0,0,0,0,1,0,0
1285116,20190202,Tottenham,Newcastle United,Tottenham,75830,Erik Lamela,1427,91.5,42.8,44.7,37.3,2,1,0,1,0,0,0,0,0,1,0,0,0
1285116,20190202,Tottenham,Newcastle United,Tottenham,92508,Lucas Moura,1432,90.9,54.0,62.0,48.6,2,0,0,1,0,0,0,0,0,1,0,0,0
1285116,20190202,Tottenham,Newcastle United,Newcastle United,135366,Ayoze Pérez,1752,90.7,47.6,,,1,0,0,1,0,0,0,0,0,1,0,0,0
1285116,20190202,Tottenham,Newcastle United,Newcastle United,25964,Salomón Rondón,1755,91.7,39.0,,,1,0,0,1,0,0,0,0,0,1,0,0,0
1285116,20190202,Tottenham,Newcastle United,Newcastle United,136356,Isaac Hayden,1837,81.8,52.7,,,1,0,1,0,0,1,0,0,0,0,1,0,0
1285116,20190202,Tottenham,Newcastle United,Tottenham,322655,Davinson Sánchez,2129,90.0,46.6,42.4,76.4,2,0,1,0,0,1,0,0,0,1,0,0,0
1285116,20190202,Tottenham,Newcastle United,Tottenham,21778,Jan Vertonghen,2237,87.3,59.7,,,1,0,0,1,0,0,0,0,0,1,0,0,0
1285116,20190202,Tottenham,Newcastle United,Tottenham,29595,Moussa Sissoko,2276,87.2,62.4,46.9,7.6,1,0,1,0,0,1,0,0,0,1,0,0,0
1285116,20190202,Tottenham,Newcastle United,Tottenham,91909,Son Heung-Min,2901,90.9,67.6,,,1,0,0,1,0,0,0,0,0,1,0,0,0
