match_id,date,home_id,away_id,team_id,player_id,player_name,time,x,y,goalMouthY,goalMouthZ,shot_type,is_big_chance,is_from_corner,is_open_play,is_counter,is_set_piece,is_freekick,is_penalty,is_six_yard_box,is_penalty_area,is_shot_obox,is_own_goal,is_goal
959761,20160501,Swansea,Liverpool,Liverpool,23736,Daniel Sturridge,584,88.3,55.1,62.0,23.6,1,0,0,1,0,0,0,0,0,1,0,0,0
959761,20160501,Swansea,Liverpool,Swansea,69346,Gylfi Sigurdsson,704,85.4,43.0,49.6,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0
959761,20160501,Swansea,Liverpool,Swansea,31558,Neil Taylor,758,75.4,49.6,,,1,0,1,0,0,1,0,0,0,0,1,0,0
959761,20160501,Swansea,Liverpool,Swansea,30060,André Ayew,778,85.6,62.5,53.1,73.6,1,0,0,1,0,0,0,0,0,1,0,0,0
959761,20160501,Swansea,Liverpool,Swansea,30060,André Ayew,1164,86.5,58.8,,,1,0,0,1,0,0,0,0,0,1,0,0,0
959761,20160501,Swansea,Liverpool,Swansea,30060,André Ayew,1196,95.8,50.7,51.9,6.3,2,1,1,0,0,1,0,0,1,0,0,0,1
959761,20160501,Swansea,Liverpool,Liverpool,105797,Jordon Ibe,1441,77.6,46.4,47.3,1.3,1,0,0,1,0,0,0,0,0,0,1,0,0
959761,20160501,Swansea,Liverpool,Swansea,22847,Jack Cork,1528,87.2,46.4,51.5,3.2,1,1,0,1,0,0,0,0,0,1,0,0,0
959761,20160501,Swansea,Liverpool,Swansea,4759,Wayne Routledge,1530,88.2,37.7,50.7,13.9,1,0,0,1,0,0,0,0,0,1,0,0,0
959761,20160501,Swansea,Liverpool,Swansea,83357,Jordi Amat,1610,96.6,48.8,49.5,66.7,2,1,0,0,0,1,0,0,1,0,0,0,0
959761,20160501,Swansea,Liverpool,Liverpool,19840,Martin Skrtel,1745,91.3,53.4,,,2,0,1,0,0,1,0,0,0,1,0,0,0
959761,20160501,Swansea,Liverpool,Swansea,28416,Jefferson Montero,1790,86.4,65.8,52.9,4.4,1,0,0,1,0,0,0,0,0,1,0,0,0
959761,20160501,Swansea,Liverpool,Swansea,22847,Jack Cork,1946,79.3,62.5,45.8,29.7,1,0,0,1,0,0,0,0,0,0,1,0,1
959761,20160501,Swansea,Liverpool,Liverpool,23736,Daniel Sturridge,2116,81.2,69.5,39.6,13.9,1,0,0,1,0,0,0,0,0,0,1,0,0
959761,20160501,Swansea,Liverpool,Liverpool,23736,Daniel Sturridge,2218,73.2,51.0,48.4,25.9,1,0,0,1,0,0,0,0,0,0,1,0,0
959761,20160501,Swansea,Liverpool,Swansea,28416,Jefferson Montero,2335,85.3,62.9,52.8,6.9,1,0,0,0,0,1,0,0,0,1,0,0,0
959761,20160501,Swansea,Liverpool,Liverpool,80767,Coutinho,2464,75.9,43.1,,,1,0,0,1,0,0,0,0,0,0,1,0,0
959761,20160501,Swansea,Liverpool,Liverpool,23736,Daniel Sturridge,2670,74.1,41.5,53.5,79.2,1,0,0,0,0,1,1,0,0,0,1,0,0
959761,20160501,Swansea,Liverpool,Liverpool,257539,Sheyi Ojo,3726,80.9,78.7,,,1,0,0,1,0,0,0,0,0,0,1,0,0
959761,20160501,Swansea,Liverpool,Liverpool,107846,Kevin Stewart,3747,75.2,53.4,,,1,0,0,1,0,0,0,0,0,0,1,0,0
959761,20160501,Swansea,Liverpool,Liverpool,68312,Christian Benteke,3843,93.6,49.9,46.3,1.9,2,1,1,0,0,1,0,0,0,1,0,0,1
959761,20160501,Swansea,Liverpool,Swansea,22847,Jack Cork,3917,74.0,50.6,,,1,0,0,1,0,0,0,0,0,0,1,0,0
959761,20160501,Swansea,Liverpool,Swansea,30060,André Ayew,3997,89.3,50.9,54.1,1.3,1,0,0,1,0,0,0,0,0,1,0,0,1
959761,20160501,Swansea,Liverpool,Swansea,28416,Jefferson Montero,4272,70.4,54.2,,,1,0,0,1,0,0,0,0,0,0,1,0,0
959761,20160501,Swansea,Liverpool,Liverpool,69375,Nathaniel Clyne,4477,70.7,36.0,,,1,0,1,0,0,1,0,0,0,0,1,0,0
959761,20160501,Swansea,Liverpool,Swansea,29820,Angel Rangel,4661,91.2,43.4,43.2,33.3,1,0,1,0,0,1,0,0,0,1,0,0,0
959761,20160501,Swansea,Liverpool,Swansea,69346,Gylfi Sigurdsson,4942,77.2,69.4,,,1,0,0,1,0,0,0,0,0,0,1,0,0
959761,20160501,Swansea,Liverpool,Swansea,69346,Gylfi Sigurdsson,5073,75.1,63.1,49.4,15.8,1,0,0,1,0,0,0,0,0,0,1,0,0
959761,20160501,Swansea,Liverpool,Swansea,69346,Gylfi Sigurdsson,5220,76.9,31.9,39.1,4.2,1,0,0,1,0,0,0,0,0,0,1,0,0
959749,20160501,Manchester United,Leicester,Manchester United,18296,Antonio Valencia,167,77.5,26.4,,,1,0,0,1,0,0,0,0,0,0,1,0,0
959749,20160501,Manchester United,Leicester,Manchester United,300299,Marcus Rashford,267,75.9,42.2,,,1,0,0,1,0,0,0,0,0,0,1,0,0
959749,20160501,Manchester United,Leicester,Manchester United,122366,Anthony Martial,450,93.0,66.1,53.4,1.9,1,1,0,1,0,0,0,0,0,1,0,0,1
959749,20160501,Manchester United,Leicester,Leicester,26222,Shinji Okazaki,680,95.1,44.0,40.5,44.4,2,0,0,0,0,1,0,0,1,0,0,0,0
959749,20160501,Manchester United,Leicester,Manchester United,109000,Jesse Lingard,817,90.3,43.0,46.2,1.9,1,0,0,1,0,0,0,0,0,1,0,0,0
959749,20160501,Manchester United,Leicester,Manchester United,3859,Wayne Rooney,837,71.2,58.1,,,1,0,0,1,0,0,0,0,0,0,1,0,0
959749,20160501,Manchester United,Leicester,Leicester,8157,Wes Morgan,972,94.0,43.5,52.4,7.6,2,1,0,0,0,1,0,0,0,1,0,0,1
959749,20160501,Manchester United,Leicester,Manchester United,3859,Wayne Rooney,1076,81.7,45.4,66.1,5.6,1,0,0,1,0,0,0,0,0,0,1,0,0
959749,20160501,Manchester United,Leicester,Manchester United,3859,Wayne Rooney,1326,79.3,53.9,,,1,0,0,0,0,1,1,0,0,0,1,0,0
959749,20160501,Manchester United,Leicester,Leicester,91822,Jeffrey Schlupp,1761,84.8,57.3,,,1,0,0,1,0,0,0,0,0,1,0,0,0
959749,20160501,Manchester United,Leicester,Manchester United,300299,Marcus Rashford,1977,91.3,72.1,,,1,0,0,1,0,0,0,0,0,1,0,0,0
959749,20160501,Manchester United,Leicester,Manchester United,22738,Marouane Fellaini,2151,93.7,57.3,50.1,25.3,2,0,1,0,0,1,0,0,0,1,0,0,0
959749,20160501,Manchester United,Leicester,Leicester,19847,Leonardo Ulloa,2235,90.0,40.9,44.4,79.2,2,0,0,1,0,0,0,0,0,1,0,0,0
959749,20160501,Manchester United,Leicester,Leicester,8157,Wes Morgan,2413,91.0,44.6,56.9,75.0,2,1,1,0,0,1,0,0,0,1,0,0,0
959749,20160501,Manchester United,Leicester,Manchester United,3859,Wayne Rooney,2520,74.5,54.0,,,1,0,0,1,0,0,0,0,0,0,1,0,0
959749,20160501,Manchester United,Leicester,Manchester United,18296,Antonio Valencia,2530,85.7,26.7,66.0,8.3,1,0,0,1,0,0,0,0,0,1,0,0,0
959749,20160501,Manchester United,Leicester,Leicester,8157,Wes Morgan,2771,90.3,41.9,48.8,22.2,2,0,1,0,0,1,0,0,0,1,0,0,0
959749,20160501,Manchester United,Leicester,Manchester United,122366,Anthony Martial,2843,91.2,65.8,46.2,58.3,1,0,0,0,0,1,0,0,0,1,0,0,0
959749,20160501,Manchester United,Leicester,Leicester,19847,Leonardo Ulloa,3039,95.3,52.2,49.3,55.6,2,0,1,0,0,1,0,0,1,0,0,0,0
959749,20160501,Manchester United,Leicester,Leicester,19847,Leonardo Ulloa,3202,80.9,49.7,,,1,0,0,0,0,1,0,0,0,0,1,0,0
959749,20160501,Manchester United,Leicester,Leicester,19847,Leonardo Ulloa,3234,91.2,56.3,41.8,8.3,2,0,1,0,0,1,0,0,0,1,0,0,0
959749,20160501,Manchester United,Leicester,Manchester United,109000,Jesse Lingard,3305,85.2,70.5,48.5,32.3,1,0,0,1,0,0,0,0,0,1,0,0,0
959749,20160501,Manchester United,Leicester,Manchester United,3859,Wayne Rooney,3641,81.6,34.9,53.1,75.0,1,0,0,1,0,0,0,0,0,0,1,0,0
959749,20160501,Manchester United,Leicester,Manchester United,70050,Marcos Rojo,3737,77.2,70.5,27.1,1.4,1,0,0,1,0,0,0,0,0,0,1,0,0
959749,20160501,Manchester United,Leicester,Leicester,19847,Leonardo Ulloa,3838,87.6,41.0,59.0,33.3,2,0,0,0,0,1,0,0,0,1,0,0,0
959749,20160501,Manchester United,Leicester,Leicester,26222,Shinji Okazaki,3886,80.6,62.7,,,1,0,0,1,0,0,0,0,0,0,1,0,0
959749,20160501,Manchester United,Leicester,Manchester United,22738,Marouane Fellaini,4154,92.2,50.1,60.2,1.4,2,0,1,0,0,1,0,0,0,1,0,0,0
959749,20160501,Manchester United,Leicester,Manchester United,300299,Marcus Rashford,4202,75.5,45.5,,,1,0,0,1,0,0,0,0,0,0,1,0,0
959749,20160501,Manchester United,Leicester,Leicester,104749,Riyad Mahrez,4217,78.4,51.8,47.8,25.9,1,0,0,1,0,0,0,0,0,0,1,0,0
959749,20160501,Manchester United,Leicester,Leicester,75138,Daniel Drinkwater,4490,77.0,55.5,,,1,0,0,1,0,0,0,0,0,0,1,0,0
959749,20160501,Manchester United,Leicester,Manchester United,71345,Chris Smalling,4645,89.9,40.3,44.3,20.3,2,0,0,1,0,0,0,0,0,1,0,0,0
959749,20160501,Manchester United,Leicester,Leicester,19847,Leonardo Ulloa,4773,88.6,59.3,30.6,1.4,1,0,0,1,0,0,0,0,0,1,0,0,0
959749,20160501,Manchester United,Leicester,Manchester United,3859,Wayne Rooney,5291,90.4,79.9,48.1,24.1,1,0,0,0,0,1,1,0,0,0,1,0,0
959749,20160501,Manchester United,Leicester,Manchester United,110154,Memphis Depay,5346,75.9,72.0,,,1,0,0,0,0,1,1,0,0,0,1,0,0
959749,20160501,Manchester United,Leicester,Manchester United,3859,Wayne Rooney,5348,75.7,57.8,54.0,29.7,1,0,0,0,0,1,0,0,0,0,1,0,0
959755,20160501,Southampton,Manchester City,Southampton,109915,Sadio Mané,74,80.9,35.4,51.9,0.6,1,0,0,1,0,0,0,0,0,0,1,0,0
959755,20160501,Southampton,Manchester City,Southampton,109915,Sadio Mané,639,77.4,48.9,33.5,2.8,1,0,0,1,0,0,0,0,0,0,1,0,0
959755,20160501,Southampton,Manchester City,Southampton,19859,José Fonte,1041,93.3,44.5,41.3,13.9,2,0,1,0,0,1,0,0,0,1,0,0,0
959755,20160501,Southampton,Manchester City,Southampton,13798,Shane Long,1084,81.0,31.5,42.5,2.8,1,0,0,1,0,0,0,0,0,0,1,0,0
959755,20160501,Southampton,Manchester City,Manchester City,97692,Raheem Sterling,1144,91.3,53.3,48.1,5.7,1,1,0,1,0,0,0,0,0,1,0,0,0
959755,20160501,Southampton,Manchester City,Southampton,13798,Shane Long,1456,94.9,46.2,49.7,7.6,1,1,0,1,0,0,0,0,1,0,0,0,1
959755,20160501,Southampton,Manchester City,Southampton,109915,Sadio Mané,1673,88.5,33.1,47.8,2.5,1,1,0,0,1,0,0,0,0,1,0,0,1
959755,20160501,Southampton,Manchester City,Southampton,9734,Steven Davis,1871,76.2,50.3,25.7,8.3,1,0,0,1,0,0,0,0,0,0,1,0,0
959755,20160501,Southampton,Manchester City,Manchester City,27213,Fabian Delph,2044,78.5,64.5,51.2,0.6,1,0,0,1,0,0,0,0,0,0,1,0,0
959755,20160501,Southampton,Manchester City,Southampton,90802,Jordy Clasie,2144,84.9,40.0,,,1,0,0,1,0,0,0,0,0,1,0,0,0
959755,20160501,Southampton,Manchester City,Southampton,19859,José Fonte,2209,93.7,56.5,63.2,15.3,2,0,1,0,0,1,0,0,0,1,0,0,0
959755,20160501,Southampton,Manchester City,Manchester City,289253,Kelechi Iheanacho,2613,92.6,48.5,46.6,3.8,2,1,0,1,0,0,0,0,0,1,0,0,1
959755,20160501,Southampton,Manchester City,Manchester City,289253,Kelechi Iheanacho,2981,85.3,46.6,51.1,3.8,1,0,0,1,0,0,0,0,0,1,0,0,0
959755,20160501,Southampton,Manchester City,Southampton,95408,Virgil van Dijk,3383,94.1,52.7,49.0,34.2,2,0,1,0,0,1,0,0,0,1,0,0,0
959755,20160501,Southampton,Manchester City,Southampton,109915,Sadio Mané,3385,98.9,45.8,46.0,5.7,1,1,1,0,0,1,0,0,1,0,0,0,1
959755,20160501,Southampton,Manchester City,Southampton,95408,Virgil van Dijk,3991,90.4,52.5,49.9,36.1,1,0,1,0,0,1,0,0,0,1,0,0,0
959755,20160501,Southampton,Manchester City,Southampton,109915,Sadio Mané,4052,88.6,38.0,45.9,1.3,1,1,0,1,0,0,0,0,0,1,0,0,1
959755,20160501,Southampton,Manchester City,Manchester City,9446,Jesús Navas,4548,86.8,30.5,42.4,77.8,1,0,0,1,0,0,0,0,0,1,0,0,0
959755,20160501,Southampton,Manchester City,Manchester City,289253,Kelechi Iheanacho,4674,82.6,33.2,53.5,21.5,1,0,0,1,0,0,0,0,0,0,1,0,1
959755,20160501,Southampton,Manchester City,Southampton,105172,James Ward-Prowse,5035,77.2,39.8,,,1,0,0,1,0,0,0,0,0,0,1,0,0
959742,20160502,Chelsea,Tottenham,Chelsea,11981,Gary Cahill,227,91.0,42.9,40.8,11.1,2,0,1,0,0,1,0,0,0,1,0,0,0
959742,20160502,Chelsea,Tottenham,Tottenham,24711,Danny Rose,617,73.8,64.5,44.3,55.6,1,0,0,1,0,0,0,0,0,0,1,0,0
959742,20160502,Chelsea,Tottenham,Tottenham,69344,Christian Eriksen,678,74.7,62.0,,,1,0,0,1,0,0,0,0,0,0,1,0,0
959742,20160502,Chelsea,Tottenham,Chelsea,8040,Cesc Fàbregas,909,93.7,38.2,,,1,0,1,0,0,1,0,0,0,1,0,0,0
959742,20160502,Chelsea,Tottenham,Tottenham,91909,Son Heung-Min,1413,96.3,71.9,,,1,0,0,1,0,0,0,0,0,1,0,0,0
959742,20160502,Chelsea,Tottenham,Tottenham,69344,Christian Eriksen,1437,89.9,71.7,12.2,15.3,1,0,1,0,0,1,0,0,0,1,0,0,0
959742,20160502,Chelsea,Tottenham,Chelsea,8040,Cesc Fàbregas,1564,85.8,35.1,58.0,1.4,1,0,0,1,0,0,0,0,0,1,0,0,0
959742,20160502,Chelsea,Tottenham,Tottenham,91909,Son Heung-Min,1636,79.5,54.3,61.6,22.2,1,0,0,1,0,0,0,0,0,0,1,0,0
959742,20160502,Chelsea,Tottenham,Tottenham,83532,Harry Kane,1758,70.2,44.7,49.8,58.3,1,0,0,0,0,1,1,0,0,0,1,0,0
959742,20160502,Chelsea,Tottenham,Chelsea,24248,Diego Costa,1817,79.6,65.8,50.8,33.5,1,0,0,1,0,0,0,0,0,0,1,0,0
959742,20160502,Chelsea,Tottenham,Tottenham,83532,Harry Kane,2068,92.6,55.5,49.9,1.3,1,1,0,1,0,0,0,0,0,1,0,0,1
959742,20160502,Chelsea,Tottenham,Chelsea,8040,Cesc Fàbregas,2282,92.5,30.5,36.3,4.2,1,0,0,0,0,1,0,0,0,1,0,0,0
959742,20160502,Chelsea,Tottenham,Tottenham,75830,Erik Lamela,2349,88.0,44.1,,,1,0,0,1,0,0,0,0,0,1,0,0,0
959742,20160502,Chelsea,Tottenham,Tottenham,91909,Son Heung-Min,2354,93.2,57.7,,,1,0,0,1,0,0,0,0,0,1,0,0,0
959742,20160502,Chelsea,Tottenham,Chelsea,29463,Willian,2399,84.8,33.8,39.1,30.6,1,0,0,1,0,0,0,0,0,1,0,0,0
959742,20160502,Chelsea,Tottenham,Tottenham,91909,Son Heung-Min,2619,89.5,38.4,46.7,0.6,1,1,0,1,0,0,0,0,0,1,0,0,1
959742,20160502,Chelsea,Tottenham,Tottenham,83532,Harry Kane,2813,85.3,51.3,51.1,3.8,2,0,1,0,0,1,0,0,0,1,0,0,0
959742,20160502,Chelsea,Tottenham,Tottenham,83532,Harry Kane,2965,90.3,73.2,48.1,0.6,1,0,0,1,0,0,0,0,0,1,0,0,0
959742,20160502,Chelsea,Tottenham,Chelsea,33404,Eden Hazard,3051,82.5,72.0,54.2,1.4,1,0,0,1,0,0,0,0,0,0,1,0,0
959742,20160502,Chelsea,Tottenham,Tottenham,91909,Son Heung-Min,3233,82.3,55.7,58.9,2.8,1,0,0,1,0,0,0,0,0,0,1,0,0
959742,20160502,Chelsea,Tottenham,Chelsea,11981,Gary Cahill,3460,92.0,47.6,53.2,7.6,1,1,1,0,0,1,0,0,0,1,0,0,1
959742,20160502,Chelsea,Tottenham,Chelsea,29463,Willian,3711,89.3,35.5,51.5,7.6,1,0,0,1,0,0,0,0,0,1,0,0,0
959742,20160502,Chelsea,Tottenham,Tottenham,83532,Harry Kane,3943,76.5,31.8,,,1,0,0,1,0,0,0,0,0,0,1,0,0
959742,20160502,Chelsea,Tottenham,Chelsea,15338,Branislav Ivanovic,4187,84.6,47.9,37.7,19.4,2,0,0,0,0,1,0,0,0,1,0,0,0
