match_id,date,home_id,away_id,team_id,player_id,player_name,time,x,y,goalMouthY,goalMouthZ,shot_type,is_big_chance,is_from_corner,is_open_play,is_counter,is_set_piece,is_freekick,is_penalty,is_six_yard_box,is_penalty_area,is_shot_obox,is_own_goal,is_goal
411364,20110501,Birmingham,Wolverhampton Wanderers,Wolverhampton Wanderers,7579,Kevin Foley,15,91.6,31.6,,,1,0,0,1,0,0,0,0,0,1,0,0,0
411364,20110501,Birmingham,Wolverhampton Wanderers,Wolverhampton Wanderers,9766,Steven Fletcher,17,89.0,39.4,,,1,0,0,1,0,0,0,0,0,1,0,0,0
411364,20110501,Birmingham,Wolverhampton Wanderers,Wolverhampton Wanderers,14171,Jamie O'Hara,18,84.3,31.8,33.0,6.9,1,0,0,1,0,0,0,0,0,1,0,0,0
411364,20110501,Birmingham,Wolverhampton Wanderers,Wolverhampton Wanderers,9766,Steven Fletcher,366,88.5,50.0,53.6,5.6,1,1,0,0,0,0,0,1,0,1,0,0,1
411364,20110501,Birmingham,Wolverhampton Wanderers,Birmingham,11235,Sebastian Larsson,537,71.9,65.7,55.7,76.4,1,0,0,0,0,1,1,0,0,0,1,0,0
411364,20110501,Birmingham,Wolverhampton Wanderers,Birmingham,11235,Sebastian Larsson,964,82.2,63.7,46.0,41.7,1,0,0,0,0,1,1,0,0,0,1,0,0
411364,20110501,Birmingham,Wolverhampton Wanderers,Birmingham,11235,Sebastian Larsson,1592,91.5,40.8,51.6,2.8,1,1,0,1,0,0,0,0,0,1,0,0,1
411364,20110501,Birmingham,Wolverhampton Wanderers,Birmingham,10737,Cameron Jerome,1839,90.6,76.7,35.9,66.7,1,0,0,1,0,0,0,0,0,1,0,0,0
411364,20110501,Birmingham,Wolverhampton Wanderers,Birmingham,1354,Stephen Carr,2468,74.9,34.2,,,1,0,0,1,0,0,0,0,0,0,1,0,0
411364,20110501,Birmingham,Wolverhampton Wanderers,Wolverhampton Wanderers,7579,Kevin Foley,2571,88.6,52.6,39.9,1.4,1,0,0,1,0,0,0,0,0,1,0,0,0
411364,20110501,Birmingham,Wolverhampton Wanderers,Wolverhampton Wanderers,15764,Stephen Ward,2719,86.3,38.8,,,1,0,0,1,0,0,0,0,0,1,0,0,0
411364,20110501,Birmingham,Wolverhampton Wanderers,Wolverhampton Wanderers,13827,Michael Mancienne,2954,71.1,46.0,32.3,62.5,1,0,0,1,0,0,0,0,0,0,1,0,0
411364,20110501,Birmingham,Wolverhampton Wanderers,Birmingham,87,Lee Bowyer,3065,77.4,58.3,45.5,83.3,1,0,0,1,0,0,0,0,0,0,1,0,0
411364,20110501,Birmingham,Wolverhampton Wanderers,Birmingham,11235,Sebastian Larsson,3707,78.2,73.2,53.0,65.3,1,0,0,0,0,1,1,0,0,0,1,0,0
411364,20110501,Birmingham,Wolverhampton Wanderers,Wolverhampton Wanderers,8217,Matthew Jarvis,3974,82.3,65.1,67.7,68.1,1,0,0,1,0,0,0,0,0,0,1,0,0
411364,20110501,Birmingham,Wolverhampton Wanderers,Wolverhampton Wanderers,14171,Jamie O'Hara,4104,74.4,50.9,47.4,1.4,1,0,0,1,0,0,0,0,0,0,1,0,0
411364,20110501,Birmingham,Wolverhampton Wanderers,Birmingham,87,Lee Bowyer,4178,85.3,70.5,60.9,47.2,1,0,0,1,0,0,0,0,0,1,0,0,0
411364,20110501,Birmingham,Wolverhampton Wanderers,Wolverhampton Wanderers,23549,Adam Hammill,5078,88.0,64.3,,,1,0,0,1,0,0,0,0,0,1,0,0,0
411364,20110501,Birmingham,Wolverhampton Wanderers,Wolverhampton Wanderers,8213,Karl Henry,5115,81.8,30.7,63.2,2.8,1,0,0,1,0,0,0,0,0,0,1,0,0
411396,20110501,Liverpool,Newcastle United,Liverpool,10111,Raul Meireles,371,84.9,39.8,66.7,4.2,1,0,0,1,0,0,0,0,0,1,0,0,0
411396,20110501,Liverpool,Newcastle United,Liverpool,44068,Jay Spearing,449,76.2,55.5,,,1,0,0,1,0,0,0,0,0,0,1,0,0
411396,20110501,Liverpool,Newcastle United,Liverpool,4445,Maxi Rodríguez,549,86.9,59.4,50.2,6.9,1,0,0,1,0,0,0,0,0,1,0,0,1
411396,20110501,Liverpool,Newcastle United,Liverpool,44068,Jay Spearing,1340,73.9,52.4,52.6,1.4,1,0,0,1,0,0,0,0,0,0,1,0,0
411396,20110501,Liverpool,Newcastle United,Newcastle United,92,Shola Ameobi,1383,73.2,36.5,47.0,1.4,1,0,0,1,0,0,0,0,0,0,1,0,0
411396,20110501,Liverpool,Newcastle United,Newcastle United,92,Shola Ameobi,1457,88.3,34.7,40.3,11.1,2,0,0,1,0,0,0,0,0,1,0,0,0
411396,20110501,Liverpool,Newcastle United,Newcastle United,92,Shola Ameobi,1833,92.6,38.8,,,2,0,1,0,0,1,0,0,0,1,0,0,0
411396,20110501,Liverpool,Newcastle United,Newcastle United,1815,Kevin Nolan,2107,88.2,33.4,42.9,61.1,1,0,1,0,0,1,0,0,0,1,0,0,0
411396,20110501,Liverpool,Newcastle United,Liverpool,31451,Lucas Leiva,2225,88.3,55.7,47.0,25.0,2,0,0,1,0,0,0,0,0,1,0,0,0
